domain,name,min,max,avg,total,count 
intel_gpu_plugin,convolution:/conv5_1/Conv/WithoutBiases::execute,8000,112900,11665.125,466605,40
intel_gpu_plugin,convolution:/conv5_2/Conv/WithoutBiases::prepare,699,53400,2442.5,97700,40
intel_gpu_plugin,convolution:/conv5_2/Conv/WithoutBiases::execute,8200,109700,11582.475,463299,40
intel_gpu_plugin,convolution:/conv5_3/Conv/WithoutBiases::prepare,1199,60899,2907.475,116299,40
intel_gpu_plugin,convolution:/conv5_3/Conv/WithoutBiases::execute,8100,121900,11882.55,475302,40
intel_gpu_plugin,convolution:/conv6_1/Conv/WithoutBiases::prepare,1099,53700,2637.425,105497,40
intel_gpu_plugin,convolution:/conv6_1/Conv/WithoutBiases::execute,7600,106399,10777.55,431102,40
intel_gpu_plugin,convolution:/conv6_2/Conv/WithoutBiases::prepare,1199,46200,3005.025,120201,40
intel_gpu_plugin,convolution:/conv6_2/Conv/WithoutBiases::execute,7600,97600,10892.425,435697,40
intel_gpu_plugin,reducemean:/sub_block1/ReduceMean::prepare,1100,54599,2762.45,110498,40
intel_gpu_plugin,reducemean:/sub_block1/ReduceMean::execute,10100,212299,16322.5,652900,40
intel_gpu_plugin,convolution:/sub_block1/conv1/Conv/WithoutBiases::prepare,1100,50700,2579.925,103197,40
intel_gpu_plugin,convolution:/sub_block1/conv1/Conv/WithoutBiases::execute,8200,98500,11502.5,460100,40
intel_gpu_plugin,convolution:/sub_block1/conv2/Conv/WithoutBiases::prepare,900,43300,2274.95,90998,40
intel_gpu_plugin,convolution:/sub_block1/conv2/Conv/WithoutBiases::execute,8300,141200,12835.0,513400,40
intel_gpu_plugin,multiply:/sub_block1/Mul::prepare,1100,29001,2059.925,82397,40
intel_gpu_plugin,multiply:/sub_block1/Mul::execute,4600,78800,7122.65,284906,40
intel_gpu_plugin,convolution:/sub_block1/conv3/Conv/WithoutBiases::prepare,1000,47900,2520.0,100800,40
intel_gpu_plugin,convolution:/sub_block1/conv3/Conv/WithoutBiases::execute,8100,227400,14874.975,594999,40
intel_gpu_plugin,convolution:/block1/conv1/Conv/WithoutBiases::prepare,899,51600,2750.225,110009,40
intel_gpu_plugin,convolution:/block1/conv1/Conv/WithoutBiases::execute,7800,102600,11134.925,445397,40
intel_gpu_plugin,convolution:/block1/conv2/Conv/WithoutBiases::prepare,1000,49399,2462.35,98494,40
intel_gpu_plugin,convolution:/block1/conv2/Conv/WithoutBiases::execute,7800,106400,11289.975,451599,40
intel_gpu_plugin,reducemean:/block1/sub_block/ReduceMean::prepare,1200,58900,2897.425,115897,40
intel_gpu_plugin,reducemean:/block1/sub_block/ReduceMean::execute,5200,70800,7357.375,294295,40
intel_gpu_plugin,convolution:/block1/sub_block/conv1/Conv/WithoutBiases::prepare,1000,54400,2642.5,105700,40
intel_gpu_plugin,convolution:/block1/sub_block/conv1/Conv/WithoutBiases::execute,7699,125000,11502.575,460103,40
intel_gpu_plugin,convolution:/block1/sub_block/conv2/Conv/WithoutBiases::prepare,1000,51000,2977.425,119097,40
intel_gpu_plugin,convolution:/block1/sub_block/conv2/Conv/WithoutBiases::execute,7899,90201,11309.975,452399,40
intel_gpu_plugin,multiply:/block1/sub_block/Mul::prepare,801,21201,1724.875,68995,40
intel_gpu_plugin,multiply:/block1/sub_block/Mul::execute,3900,74600,6197.525,247901,40
intel_gpu_plugin,convolution:/block1/sub_block/conv3/Conv/WithoutBiases::prepare,1101,59201,2852.45,114098,40
intel_gpu_plugin,convolution:/block1/sub_block/conv3/Conv/WithoutBiases::execute,8400,136100,12504.925,500197,40
intel_gpu_plugin,convolution:/block2/conv1/Conv/WithoutBiases::prepare,700,49900,2275.05,91002,40
intel_gpu_plugin,convolution:/block2/conv1/Conv/WithoutBiases::execute,4999,146300,8995.0,359800,40
intel_gpu_plugin,convolution:/block2/conv2/Conv/WithoutBiases::prepare,900,60999,2794.925,111797,40
intel_gpu_plugin,convolution:/block2/conv2/Conv/WithoutBiases::execute,5500,87900,8087.425,323497,40
intel_gpu_plugin,reducemean:/block2/sub_block/ReduceMean::prepare,999,40501,2160.1,86404,40
intel_gpu_plugin,reducemean:/block2/sub_block/ReduceMean::execute,4300,97301,7232.675,289307,40
intel_gpu_plugin,convolution:/block2/sub_block/conv1/Conv/WithoutBiases::prepare,1099,96701,3820.175,152807,40
intel_gpu_plugin,convolution:/block2/sub_block/conv1/Conv/WithoutBiases::execute,4999,96100,8102.3,324092,40
intel_gpu_plugin,convolution:/block2/sub_block/conv2/Conv/WithoutBiases::prepare,900,41700,2239.9,89596,40
intel_gpu_plugin,convolution:/block2/sub_block/conv2/Conv/WithoutBiases::execute,4800,71999,7212.55,288502,40
intel_gpu_plugin,multiply:/block2/sub_block/Mul::prepare,1100,27501,1932.6,77304,40
intel_gpu_plugin,multiply:/block2/sub_block/Mul::execute,3699,64300,5612.525,224501,40
intel_gpu_plugin,convolution:/block2/sub_block/conv3/Conv/WithoutBiases::prepare,1000,56400,2679.9,107196,40
intel_gpu_plugin,convolution:/block2/sub_block/conv3/Conv/WithoutBiases::execute,4800,92800,7514.9,300596,40
intel_gpu_plugin,convolution:/block3/conv1/Conv/WithoutBiases::prepare,1099,49600,2697.475,107899,40
intel_gpu_plugin,convolution:/block3/conv1/Conv/WithoutBiases::execute,7900,105500,11399.95,455998,40
intel_gpu_plugin,convolution:/block3/conv2/Conv/WithoutBiases::prepare,799,59301,2532.45,101298,40
intel_gpu_plugin,convolution:/block3/conv2/Conv/WithoutBiases::execute,7999,156200,12487.575,499503,40
intel_gpu_plugin,reducemean:/block3/sub_block/ReduceMean::prepare,1000,43100,2262.575,90503,40
intel_gpu_plugin,reducemean:/block3/sub_block/ReduceMean::execute,4199,81900,6884.975,275399,40
intel_gpu_plugin,convolution:/block3/sub_block/conv1/Conv/WithoutBiases::prepare,1099,49801,2607.475,104299,40
intel_gpu_plugin,convolution:/block3/sub_block/conv1/Conv/WithoutBiases::execute,5000,81899,7627.475,305099,40
intel_gpu_plugin,convolution:/block3/sub_block/conv2/Conv/WithoutBiases::prepare,900,49700,2422.5,96900,40
intel_gpu_plugin,convolution:/block3/sub_block/conv2/Conv/WithoutBiases::execute,4899,90300,7764.9,310596,40
intel_gpu_plugin,multiply:/block3/sub_block/Mul::prepare,800,30699,1900.25,76010,40
intel_gpu_plugin,multiply:/block3/sub_block/Mul::execute,3300,68899,5475.0,219000,40
intel_gpu_plugin,convolution:/block3/sub_block/conv3/Conv/WithoutBiases::prepare,800,56400,2499.925,99997,40
intel_gpu_plugin,convolution:/block3/sub_block/conv3/Conv/WithoutBiases::execute,7999,114500,11480.125,459205,40
intel_gpu_plugin,convolution:/block4/conv1/Conv/WithoutBiases::prepare,700,52701,2299.975,91999,40
intel_gpu_plugin,convolution:/block4/conv1/Conv/WithoutBiases::execute,5201,93600,8150.0,326000,40
intel_gpu_plugin,convolution:/block4/conv2/Conv/WithoutBiases::prepare,999,50700,2459.95,98398,40
intel_gpu_plugin,convolution:/block4/conv2/Conv/WithoutBiases::execute,5000,81501,7987.675,319507,40
intel_gpu_plugin,reducemean:/block4/sub_block/ReduceMean::prepare,900,35599,2109.95,84398,40
intel_gpu_plugin,reducemean:/block4/sub_block/ReduceMean::execute,4001,75900,6280.125,251205,40
intel_gpu_plugin,convolution:/block4/sub_block/conv1/Conv/WithoutBiases::prepare,1000,50999,2612.325,104493,40
intel_gpu_plugin,convolution:/block4/sub_block/conv1/Conv/WithoutBiases::execute,4800,90800,7552.525,302101,40
intel_gpu_plugin,convolution:/block4/sub_block/conv2/Conv/WithoutBiases::prepare,999,49900,2472.25,98890,40
intel_gpu_plugin,convolution:/block4/sub_block/conv2/Conv/WithoutBiases::execute,4800,85300,7347.55,293902,40
intel_gpu_plugin,multiply:/block4/sub_block/Mul::prepare,1000,35900,2217.275,88691,40
intel_gpu_plugin,multiply:/block4/sub_block/Mul::execute,3099,140300,7064.975,282599,40
intel_gpu_plugin,convolution:/block4/sub_block/conv3/Conv/WithoutBiases::prepare,1000,55900,2677.475,107099,40
intel_gpu_plugin,convolution:/block4/sub_block/conv3/Conv/WithoutBiases::execute,4899,89700,7412.525,296501,40
intel_gpu_plugin,reducemean:/ReduceMean_1::prepare,900,42701,2265.05,90602,40
intel_gpu_plugin,reducemean:/ReduceMean_1::execute,6000,88099,8960.05,358402,40
intel_gpu_plugin,convolution:/conv8/Conv/WithoutBiases::prepare,801,52499,2394.875,95795,40
intel_gpu_plugin,convolution:/conv8/Conv/WithoutBiases::execute,5200,86600,8175.025,327001,40
intel_gpu_plugin,convolution:/conv7/Conv/WithoutBiases::prepare,999,57900,3067.475,122699,40
intel_gpu_plugin,convolution:/conv7/Conv/WithoutBiases::execute,8100,112000,11820.05,472802,40
intel_gpu_plugin,interpolate:/final_block1/interp/Resize::prepare,1299,23101,2207.575,88303,40
intel_gpu_plugin,interpolate:/final_block1/interp/Resize::execute,4300,83200,7477.5,299100,40
intel_gpu_plugin,convolution:/final_block1/conv1/Conv/WithoutBiases::prepare,1000,52600,2600.075,104003,40
intel_gpu_plugin,convolution:/final_block1/conv1/Conv/WithoutBiases::execute,7600,133200,11965.175,478607,40
intel_gpu_plugin,add:/final_block1/Add::prepare,1000,32299,2137.475,85499,40
intel_gpu_plugin,add:/final_block1/Add::execute,3599,91801,6764.825,270593,40
intel_gpu_plugin,reducemean:/final_block1/ReduceMean::prepare,900,50600,2614.925,104597,40
intel_gpu_plugin,reducemean:/final_block1/ReduceMean::execute,7400,162200,12137.525,485501,40
intel_gpu_plugin,convolution:/final_block1/conv2/Conv/WithoutBiases::prepare,999,46400,2397.575,95903,40
intel_gpu_plugin,convolution:/final_block1/conv2/Conv/WithoutBiases::execute,7700,99300,11169.9,446796,40
intel_gpu_plugin,convolution:/final_block1/conv3/Conv/WithoutBiases::prepare,801,48900,2274.975,90999,40
intel_gpu_plugin,convolution:/final_block1/conv3/Conv/WithoutBiases::execute,7500,103101,11052.55,442102,40
intel_gpu_plugin,multiply:/final_block1/Mul::prepare,800,33600,1917.575,76703,40
intel_gpu_plugin,multiply:/final_block1/Mul::execute,3901,111600,7220.025,288801,40
intel_gpu_plugin,convolution:/final_block1/conv4/Conv/WithoutBiases::prepare,900,59100,2669.9,106796,40
intel_gpu_plugin,convolution:/final_block1/conv4/Conv/WithoutBiases::execute,7699,120501,11765.05,470602,40
intel_gpu_plugin,convolution:/final_block1/conv5/Conv/WithoutBiases::prepare,999,51199,2437.375,97495,40
intel_gpu_plugin,convolution:/final_block1/conv5/Conv/WithoutBiases::execute,7699,113500,11567.55,462702,40
intel_gpu_plugin,interpolate:/final_block2/interp/Resize::prepare,1099,25300,1860.125,74405,40
intel_gpu_plugin,interpolate:/final_block2/interp/Resize::execute,4201,137100,8270.075,330803,40
intel_gpu_plugin,convolution:/final_block2/conv1/Conv/WithoutBiases::prepare,899,65799,2864.85,114594,40
intel_gpu_plugin,convolution:/final_block2/conv1/Conv/WithoutBiases::execute,7600,210500,15422.525,616901,40
intel_gpu_plugin,add:/final_block2/Add::prepare,900,27000,1832.725,73309,40
intel_gpu_plugin,add:/final_block2/Add::execute,3700,86501,6322.425,252897,40
intel_gpu_plugin,reducemean:/final_block2/ReduceMean::prepare,800,42800,2185.05,87402,40
intel_gpu_plugin,reducemean:/final_block2/ReduceMean::execute,5099,83100,8084.95,323398,40
intel_gpu_plugin,convolution:/final_block2/conv2/Conv/WithoutBiases::prepare,1000,50600,2664.975,106599,40
intel_gpu_plugin,convolution:/final_block2/conv2/Conv/WithoutBiases::execute,7700,113201,11297.575,451903,40
intel_gpu_plugin,convolution:/final_block2/conv3/Conv/WithoutBiases::prepare,1001,60700,2792.575,111703,40
intel_gpu_plugin,convolution:/final_block2/conv3/Conv/WithoutBiases::execute,7400,101900,11512.525,460501,40
intel_gpu_plugin,multiply:/final_block2/Mul::prepare,800,29200,1817.525,72701,40
intel_gpu_plugin,multiply:/final_block2/Mul::execute,3701,84100,6557.6,262304,40
intel_gpu_plugin,convolution:/final_block2/conv4/Conv/WithoutBiases::prepare,701,57300,2434.975,97399,40
intel_gpu_plugin,convolution:/final_block2/conv4/Conv/WithoutBiases::execute,8201,147100,12430.1,497204,40
intel_gpu_plugin,convolution:/final_block2/conv5/Conv/WithoutBiases::prepare,600,50700,2269.95,90798,40
intel_gpu_plugin,convolution:/final_block2/conv5/Conv/WithoutBiases::execute,7700,94501,10667.525,426701,40
intel_gpu_plugin,interpolate:/final_block3/interp/Resize::prepare,900,26600,1827.425,73097,40
intel_gpu_plugin,interpolate:/final_block3/interp/Resize::execute,3599,82000,6092.55,243702,40
intel_gpu_plugin,convolution:/final_block3/conv1/Conv/WithoutBiases::prepare,900,52599,2592.5,103700,40
intel_gpu_plugin,convolution:/final_block3/conv1/Conv/WithoutBiases::execute,7100,115201,11307.55,452302,40
intel_gpu_plugin,add:/final_block3/Add::prepare,799,24600,1767.375,70695,40
intel_gpu_plugin,add:/final_block3/Add::execute,3700,76400,6142.725,245709,40
intel_gpu_plugin,reducemean:/final_block3/ReduceMean::prepare,900,54201,2490.05,99602,40
intel_gpu_plugin,reducemean:/final_block3/ReduceMean::execute,12699,194201,18702.45,748098,40
intel_gpu_plugin,convolution:/final_block3/conv2/Conv/WithoutBiases::prepare,800,44900,2302.5,92100,40
intel_gpu_plugin,convolution:/final_block3/conv2/Conv/WithoutBiases::execute,5099,78800,7840.025,313601,40
intel_gpu_plugin,convolution:/final_block3/conv3/Conv/WithoutBiases::prepare,900,62901,2695.025,107801,40
intel_gpu_plugin,convolution:/final_block3/conv3/Conv/WithoutBiases::execute,4799,93700,7492.375,299695,40
intel_gpu_plugin,multiply:/final_block3/Mul::prepare,800,28101,1837.575,73503,40
intel_gpu_plugin,multiply:/final_block3/Mul::execute,3800,79600,6285.175,251407,40
intel_gpu_plugin,convolution:/final_block3/conv4/Conv/WithoutBiases::prepare,800,52800,2422.375,96895,40
intel_gpu_plugin,convolution:/final_block3/conv4/Conv/WithoutBiases::execute,5999,88599,8927.525,357101,40
intel_gpu_plugin,convolution:/final_block3/conv5/Conv/WithoutBiases::prepare,900,70401,2880.05,115202,40
intel_gpu_plugin,convolution:/final_block3/conv5/Conv/WithoutBiases::execute,7000,133200,11437.35,457494,40
intel_gpu_plugin,convolutionbackpropdata:ConvolutionBackpropData_1419::prepare,800,49200,2380.0,95200,40
intel_gpu_plugin,convolutionbackpropdata:ConvolutionBackpropData_1419::execute,10699,119600,14842.45,593698,40
intel_gpu_plugin,result:alphas/sink_port_0::prepare,2000,26201,3485.125,139405,40
intel_gpu_plugin,result:alphas/sink_port_0::execute,4800,74000,7180.2,287208,40
intel_gpu_plugin,SyncInferRequest::wait::reinterpret_memory,1699,57901,5519.975,220799,40
ov__LoadTime,CoreImpl::get_plugin,27441600,106538200,66989900.0,133979800,2
ov__LoadTime,Core::compile_model::Path,996743400,1729941000,1363342200.0,2726684400,2
SIMPLE_ov_op_exec,v0_Parameter_validate_and_infer_types,99,751800,1855.4552401746726,1699597,916
SIMPLE_ov_op_exec,v1_Convolution_validate_and_infer_types,499,25000,996.382863340564,1837330,1844
SIMPLE_ov_op_exec,v3_ShapeOf_validate_and_infer_types,99,28400,241.23714285714286,253299,1050
SIMPLE_ov_op_exec,v0_util_BinaryElementwiseArithmetic_validate_and_infer_types,99,13101,742.7254067584481,2967188,3995
SIMPLE_ov_op_exec,evaluate_shape_of_i64,99,6501,147.0206327372765,106884,727
SIMPLE_ov_op_exec,v1_Subtract_evaluate,601,1524700,2122.5416666666665,2750814,1296
SIMPLE_ov_op_exec,v3_Broadcast_validate_and_infer_types,800,3182801,22733.38489208633,6319881,278
SIMPLE_ov_op_exec,v0_Concat_validate_and_infer_types,599,98300,1261.17125382263,412403,327
SIMPLE_ov_op_exec,util_BroadcastBase_evaluate_axes,199,14800,433.3121212121212,142993,330
SIMPLE_ov_op_exec,util_BroadcastBase_evaluate,900,690600,4076.3212121212123,1345186,330
SIMPLE_ov_op_exec,v3_Broadcast_evaluate,1000,1444400,6499.990909090909,2144997,330
SIMPLE_ov_op_exec,v0_Concat_evaluate,699,51400,1130.5230769230768,440904,390
SIMPLE_ov_op_exec,v1_Reshape_validate_and_infer_types,1099,10874700,33110.8893557423,23641175,714
SIMPLE_ov_op_exec,util_UnaryElementwiseArithmetic_validate_and_infer_types,99,10799,205.66039707419017,393634,1914
SIMPLE_ov_op_exec,v1_VariadicSplit_validate_and_infer_types,1100,18100,2566.135593220339,151402,59
SIMPLE_ov_op_exec,v1_VariadicSplit_evaluate,1299,21701,2340.8333333333335,154495,66
SIMPLE_ov_op_exec,v1_Split_evaluate_lower,1800,639300,21930.424242424244,723704,33
SIMPLE_ov_op_exec,v1_Split_evaluate_upper,1499,14400,2096.878787878788,69197,33
SIMPLE_ov_op_exec,v0_util_BinaryElementwiseComparison_validate_and_infer_types,299,60800,937.4779411764706,127497,136
SIMPLE_ov_op_exec,v1_Equal_evaluate,699,637401,4811.557575757576,793907,165
SIMPLE_ov_op_exec,v0_util_BinaryElementwiseLogical_validate_and_infer_types,301,4500,573.6764705882352,39010,68
SIMPLE_ov_op_exec,v1_LogicalOr_evaluate,500,14800,939.3484848484849,61997,66
SIMPLE_ov_op_exec,v1_Less_evaluate,600,668300,5962.159090909091,787005,132
SIMPLE_ov_op_exec,v1_LogicalAnd_evaluate,500,7800,736.4090909090909,48603,66
SIMPLE_ov_op_exec,v1_Select_evaluate,1199,789700,3910.6454545454544,1290513,330
SIMPLE_ov_op_exec,v1_Divide_evaluate,701,650099,10771.333333333334,710908,66
SIMPLE_ov_op_exec,v1_GroupConvolution_validate_and_infer_types,500,12000,1116.1507430997876,525707,471
SIMPLE_ov_op_exec,v0_util_ArithmeticReductionKeepDims_validate_and_infer_types,599,10101,1396.3642533936652,617193,442
SIMPLE_ov_op_exec,util_InterpolateBase_validate_and_infer_types,99,2701,197.0,19700,100
SIMPLE_ov_op_exec,v11_Interpolate_validate_and_infer_types,899,905900,17871.65,1072299,60
SIMPLE_ov_op_exec,v1_ConvolutionBackpropData_validate_and_infer_types,800,13900,3188.75,140305,44
SIMPLE_ov_op_exec,v0_Result_validate_and_infer_types,101,19900,1497.3,164703,110
SIMPLE_ov_op_exec,v0_Parameter_clone_with_new_inputs,500,26800,2118.871287128713,214006,101
SIMPLE_ov_op_exec,v0_Constant_clone_with_new_inputs,399,11500,885.077358490566,469091,530
SIMPLE_ov_op_exec,v1_Convolution_clone_with_new_inputs,1500,19399,2827.767441860465,243188,86
SIMPLE_ov_op_exec,v3_ShapeOf_clone_with_new_inputs,699,11300,1151.2023121387283,398316,346
SIMPLE_ov_op_exec,v1_Subtract_clone_with_new_inputs,1199,10699,1774.0833333333333,191601,108
SIMPLE_ov_op_exec,v3_Broadcast_clone_with_new_inputs,2899,41400,4962.824074074074,535985,108
SIMPLE_ov_op_exec,v0_Concat_clone_with_new_inputs,1299,13000,2006.923076923077,260900,130
SIMPLE_ov_op_exec,v1_Reshape_clone_with_new_inputs,2099,33101,4163.10101010101,824294,198
SIMPLE_ov_op_exec,v1_Add_clone_with_new_inputs,1200,30900,2496.387878787879,411904,165
SIMPLE_ov_op_exec,v4_HSwish_clone_with_new_inputs,599,12700,1386.2727272727273,30498,22
SIMPLE_ov_op_exec,v0_Relu_clone_with_new_inputs,699,9399,1334.1136363636363,58701,44
SIMPLE_ov_op_exec,v1_VariadicSplit_clone_with_new_inputs,2000,22199,3922.6363636363635,86298,22
SIMPLE_ov_op_exec,v1_Divide_clone_with_new_inputs,1200,18699,3027.2272727272725,66599,22
SIMPLE_ov_op_exec,v1_GroupConvolution_clone_with_new_inputs,1700,13100,2804.6363636363635,61702,22
SIMPLE_ov_op_exec,v1_ReduceMean_clone_with_new_inputs,1400,26100,3809.9,76198,20
SIMPLE_ov_op_exec,v0_Sigmoid_clone_with_new_inputs,700,6599,1291.0454545454545,28403,22
SIMPLE_ov_op_exec,v1_Multiply_clone_with_new_inputs,1201,31599,4052.6792452830186,214792,53
SIMPLE_ov_op_exec,v11_Interpolate_clone_with_new_inputs,2201,22900,9350.166666666666,56101,6
SIMPLE_ov_op_exec,v1_ConvolutionBackpropData_clone_with_new_inputs,3399,15800,9599.5,19199,2
SIMPLE_ov_op_exec,v0_Result_clone_with_new_inputs,2500,20001,11075.5,44302,4
SIMPLE_ov_op_exec,v0_Convert_validate_and_infer_types,99,3801,243.35978835978835,45995,189
SIMPLE_ov_op_exec,v3_ShapeOf_has_evaluate,100,10500,545.2393162393163,63793,117
SIMPLE_ov_op_exec,v1_Reshape_has_evaluate,99,5200,428.1698113207547,22693,53
SIMPLE_ov_op_exec,v1_Add_has_evaluate,99,10901,193.83254716981133,82185,424
SIMPLE_ov_op_exec,v4_HSwish_has_evaluate,99,7400,254.05405405405406,18800,74
SIMPLE_ov_op_exec,v0_Relu_has_evaluate,99,2601,147.42857142857142,19608,133
SIMPLE_ov_op_exec,v1_ReduceMean_has_evaluate,99,9800,285.3114754098361,17404,61
SIMPLE_ov_op_exec,v0_Sigmoid_has_evaluate,99,5400,249.33846153846153,16207,65
SIMPLE_ov_op_exec,v1_Multiply_has_evaluate,99,1300,123.40625,7898,64
SIMPLE_ov_op_exec,v11_Interpolate_has_evaluate,99,3699,346.53333333333336,5198,15
SIMPLE_ov_op_exec,v0_Convert_evaluate,4700,1417400,26803.848484848484,3538108,132
SIMPLE_ov_op_exec,v0_Squeeze_validate_and_infer_types,601,12200,3383.3333333333335,20300,6
SIMPLE_ov_op_exec,v1_LogicalNot_validate_and_infer_types,99,2600,750.0,3000,4
SIMPLE_ov_op_exec,v3_NonZero_validate_and_infer_types,5200,28100,16650.0,33300,2
SIMPLE_ov_op_exec,v1_Transpose_validate_and_infer_types,2001,20001,11001.0,22002,2
SIMPLE_ov_op_exec,v1_Select_validate_and_infer_types,1500,5401,3450.5,6901,2
SIMPLE_ov_op_exec,util_ScatterElementsUpdateBase_validate_and_infer_types,701,10300,3350.5,13402,4
SIMPLE_ov_op_exec,v0_util_BinaryElementwiseArithmetic_visit_attributes,601,20499,967.5105782792666,685965,709
SIMPLE_ov_op_exec,v3_ShapeOf_constant_fold,1900,19699,5525.0,66300,12
SIMPLE_ov_op_exec,v4_Interpolate_validate_and_infer_types,1099,17401,3114.0384615384614,242895,78
SIMPLE_ov_op_exec,v4_SoftPlus_validate_and_infer_types,4500,4500,4500.0,4500,1
SIMPLE_ov_op_exec,v4_Interpolate_has_evaluate,99,3400,650.3333333333334,3902,6
SIMPLE_ov_op_exec,v0_MatMul_validate_and_infer_types,9500,9500,9500.0,9500,1
SIMPLE_ov_op_exec,v0_Parameter_visit_attributes,1500,26399,3177.2285714285713,111203,35
TYPE_LIST_ov_eval,v1_Subtract_evaluate$i64,99,534901,597.7685554668794,749004,1253
TYPE_LIST_ov_eval,v1_Equal_evaluate$i64,99,3199,155.2638036809816,25308,163
TYPE_LIST_ov_eval,v1_Less_evaluate$i64,99,2800,143.13076923076923,18607,130
TYPE_LIST_ov_eval,v1_Select_evaluate$i64,99,3201,145.83227848101265,46083,316
TYPE_LIST_ov_eval,v1_Divide_evaluate$i64,99,1900,162.484375,10399,64
TYPE_LIST_ov_eval,v0_Convert_in_et$f16,99,2001,157.71212121212122,10409,66
TYPE_LIST_ov_eval,Convert_out$f32,99,2499,218.42105263157896,8300,38
TYPE_LIST_ov_eval,v0_Convert_in_et$f32,99,2099,177.3939393939394,11708,66
TYPE_LIST_ov_eval,Convert_out$f16,99,700,120.3076923076923,4692,39
ov__core,Model::get_ordered_ops,199,534700,12663.107074569789,13245610,1046
ov__core,Model::check_all_parameters_registered,299,81900,6511.340909090909,286499,44
ov__core,Model::auto_detect_variables,199,30300,2418.9523809523807,50798,21
ov__core,Model::prerequirements,2200,2915499,143515.97727272726,6314703,44
ov__core,pass::GraphRewrite::apply_matcher_passes,399,56175800,442390.0846846847,245526497,555
ov__core,pass::Manager::run_passes,10000,363349399,17296088.827160493,1400983195,81
ov__core,MarkDequantization,10800,62600,18143.2,544296,30
ov__core,ConvertMOEToMOECompressed,499,8800,541.1356502242153,482693,892
ov__core,SoftmaxFusion,199,13300,292.5100775193798,188669,645
ov__core,MVNFusionWithoutConstants,400,16201,625.2955439056357,954201,1526
ov__core,MVNFusionWithConstantsInside,199,6799,453.65858453473135,692283,1526
ov__core,GroupNormalizationFusion,2100,15300,3198.5072463768115,220697,69
ov__core,BroadcastElementwiseFusion,1199,12900,1861.9602649006622,562312,302
ov__core,BroadcastTransition,400,35401,1080.5714285714287,1648952,1526
ov__core,KeepConstantsPrecisionAndAddConverts,600,21299,1262.9584905660377,334684,265
ov__core,KeepConstPrecision,10400,38499,13816.6,414498,30
ov__core,RMSFusion,499,21300,693.689578713969,625708,902
ov__core,KeepDequantizationPrecision,10400,46201,14480.1,144801,10
ov__core,MarkFloatingPointRange,2400,16399,3780.2727272727275,249498,66
ov__core,MarkDivWithEps,499,48901,752.0022421524664,670786,892
ov__core,PropagateMarkUpReduceOpPath,700,15900,1653.8120184899847,1073324,649
ov__core,InitMarkReduceOpPath,700,6899,1479.6,14796,10
ov__core,PropagateDownDisableSensitivityForQuantized,1400,10101,2400.004524886878,530401,221
ov__core,PropagateDownMarkToKeepInMixedPrecision,799,28301,1276.0576631259485,840922,659
ov__core,PropagateUpMarkToKeepInMixedPrecision,699,8800,1279.6555386949924,843293,659
ov__core,EnableDecompressionConvertConstantFolding,999,7100,3725.0,14900,4
ov__core,Node::can_constant_fold,99,34299,194.285746352413,865543,4455
ov__core,Node::constant_fold,699,2073600,20888.628787878788,5514598,264
ov__core,Model::validate_nodes_and_infer_types,4300,688500,95994.84536082474,9311500,97
ov__core,DisableDecompressionConvertConstantFolding,1900,7900,4900.0,9800,2
ov__core,TransposeConvert,1199,10400,4883.166666666667,29299,6
ov__core,EliminateConvert,199,28299,270.95789007092196,1222562,4512
ov__core,RemoveFilteringBoxesBySize,1999,13799,7899.0,15798,2
ov__core,SubtractFusion,199,18100,1207.4715025906735,932168,772
ov__core,ConvertQuantizeDequantize,5700,31200,8065.15,161303,20
ov__core,EliminatePad,199,20701,273.9019955654102,1235298,4510
ov__core,EliminateReduceReshape,199,15900,284.33348115299333,1282344,4510
ov__core,EliminateConvertNonZero,199,11400,245.9008869179601,1109013,4510
ov__core,EliminateConcat,199,81200,274.63946784922393,1238624,4510
ov__core,EliminateSplit,199,30200,244.84456762749446,1104249,4510
ov__core,EliminateTranspose,199,13601,244.71973392461197,1103686,4510
ov__core,EliminateEltwise,499,67400,1042.2321507760532,4700467,4510
ov__core,EliminateSplitConcat,199,18799,269.9671840354767,1217552,4510
ov__core,EliminateStridedSlice,199,20699,252.34523281596452,1138077,4510
ov__core,EliminateSlice,199,60800,268.73015521064303,1211973,4510
ov__core,EliminateConcatStridedSlice,199,23199,275.5334811529934,1242656,4510
ov__core,EliminateIdentity,199,17300,250.39512195121952,1129282,4510
ov__core,EliminateScatterUpdate,199,18100,311.680044345898,1405677,4510
ov__core,EliminateReshape,199,13500,265.7858093126386,1198694,4510
ov__core,EliminateSqueeze,199,5300,242.608832807571,461442,1902
ov__core,EliminateUnsqueeze,199,19800,248.50998948475288,472666,1902
ov__core,PrepareShapeOpsForEliminationAroundBE,199,2799,261.7620192307692,1197823,4576
ov__core,EliminateBroadcast,199,243701,335.36541019955655,1512498,4510
ov__core,EliminateNopBroadcast,199,46400,334.6370288248337,1509213,4510
ov__core,EliminateSliceBeforeGatherElements,199,32400,252.86651884700666,1140428,4510
ov__core,EliminateStridedSliceByShape,499,8500,566.9024390243902,2556730,4510
ov__core,EliminateGather,199,28600,292.3323725055432,1318419,4510
ov__core,PropagateNMSPath,3300,15200,9250.0,18500,2
ov__core,PullUnsqueezeThroughReduce,699,10700,1895.0,37900,20
