domain,name,min,max,avg,total,count 
intel_gpu_plugin,set_arguments: transpose:conv2d_transpose__206,13300,30201,21750.5,43501,2
intel_gpu_plugin,set_arguments: result:segment:0/sink_port_0,1000,97699,6752.132653061224,661709,98
intel_gpu_plugin,parameter:input_1:0::prepare,2300,10300,3303.9591836734694,161894,49
intel_gpu_plugin,parameter:input_1:0::execute,601,3300,957.0816326530612,46897,49
intel_gpu_plugin,convert:Convert_4148::prepare,3400,31800,5932.65306122449,290700,49
intel_gpu_plugin,convert:Convert_4148::execute,11400,111100,19518.30612244898,956397,49
intel_gpu_plugin,transpose:conv2d/conv2d__5::prepare,1400,18801,2469.3673469387754,120999,49
intel_gpu_plugin,transpose:conv2d/conv2d__5::execute,500,5099,897.8571428571429,43995,49
intel_gpu_plugin,convolution:Conv__207/WithoutBiases::prepare,1599,75500,3563.2448979591836,174599,49
intel_gpu_plugin,convolution:Conv__207/WithoutBiases::execute,44301,286201,54759.183673469386,2683200,49
intel_gpu_plugin,convolution:Conv__210/WithoutBiases::prepare,1400,57800,2806.0204081632655,137495,49
intel_gpu_plugin,convolution:Conv__210/WithoutBiases::execute,9800,160400,14428.69387755102,707006,49
intel_gpu_plugin,convolution:Conv__211/WithoutBiases::prepare,1299,61600,2787.673469387755,136596,49
intel_gpu_plugin,convolution:Conv__211/WithoutBiases::execute,8199,126900,11779.510204081633,577196,49
intel_gpu_plugin,reducemean:average_pooling2d/AvgPool::prepare,900,48500,2328.6326530612246,114103,49
intel_gpu_plugin,reducemean:average_pooling2d/AvgPool::execute,11000,223501,17255.0,845495,49
intel_gpu_plugin,reducemean:average_pooling2d/AvgPool_0_reorder_1::prepare,1400,15500,2189.7755102040815,107299,49
intel_gpu_plugin,reducemean:average_pooling2d/AvgPool_0_reorder_1::execute,101,10200,559.1224489795918,27397,49
intel_gpu_plugin,fullyconnected:dense/Tensordot/MatMul::prepare,1100,55800,2540.816326530612,124500,49
intel_gpu_plugin,fullyconnected:dense/Tensordot/MatMul::execute,23000,168801,29551.102040816328,1448004,49
intel_gpu_plugin,reshape:dense/Tensordot::prepare,1200,13600,1847.0,90503,49
intel_gpu_plugin,reshape:dense/Tensordot::execute,500,3600,730.5714285714286,35798,49
intel_gpu_plugin,add:dense/BiasAdd::prepare,1100,30301,1912.265306122449,93701,49
intel_gpu_plugin,add:dense/BiasAdd::execute,5499,89700,8391.918367346938,411204,49
intel_gpu_plugin,fullyconnected:dense_1/Tensordot/MatMul::prepare,1100,63900,2626.469387755102,128697,49
intel_gpu_plugin,fullyconnected:dense_1/Tensordot/MatMul::execute,15501,131999,19955.163265306124,977803,49
intel_gpu_plugin,fullyconnected:dense_1/Tensordot/MatMul_0_reorder_2::prepare,1199,40000,2424.4285714285716,118797,49
intel_gpu_plugin,fullyconnected:dense_1/Tensordot/MatMul_0_reorder_2::execute,8400,106800,11387.714285714286,557998,49
intel_gpu_plugin,transpose:Transpose__212::prepare,1000,27601,1904.0204081632653,93297,49
intel_gpu_plugin,transpose:Transpose__212::execute,5701,93000,8528.510204081633,417897,49
intel_gpu_plugin,transpose:conv2d_2/conv2d__23::prepare,900,26299,1622.3265306122448,79494,49
intel_gpu_plugin,transpose:conv2d_2/conv2d__23::execute,4001,99499,6367.34693877551,312000,49
intel_gpu_plugin,convolution:Conv__214/WithoutBiases::prepare,999,60100,2524.612244897959,123706,49
intel_gpu_plugin,convolution:Conv__214/WithoutBiases::execute,9000,118300,12206.040816326531,598096,49
intel_gpu_plugin,convolution:Conv__218/WithoutBiases::prepare,1099,58199,2867.530612244898,140509,49
intel_gpu_plugin,convolution:Conv__218/WithoutBiases::execute,8401,123600,11928.530612244898,584498,49
intel_gpu_plugin,convolution:Conv__219/WithoutBiases::prepare,899,53399,2351.0,115199,49
intel_gpu_plugin,convolution:Conv__219/WithoutBiases::execute,7799,102200,10708.061224489797,524695,49
intel_gpu_plugin,convolution:Conv__220/WithoutBiases::prepare,1100,54100,2736.816326530612,134104,49
intel_gpu_plugin,convolution:Conv__220/WithoutBiases::execute,7699,118599,11314.244897959185,554398,49
intel_gpu_plugin,convolution:Conv__223/WithoutBiases::prepare,999,55200,2289.795918367347,112200,49
intel_gpu_plugin,convolution:Conv__223/WithoutBiases::execute,8299,122300,11624.489795918367,569600,49
intel_gpu_plugin,convolution:Conv__224/WithoutBiases::prepare,900,54699,2514.4285714285716,123207,49
intel_gpu_plugin,convolution:Conv__224/WithoutBiases::execute,7600,125700,11291.734693877552,553295,49
intel_gpu_plugin,convolution:Conv__225/WithoutBiases::prepare,1199,56100,2628.5102040816328,128797,49
intel_gpu_plugin,convolution:Conv__225/WithoutBiases::execute,7401,120700,10940.857142857143,536102,49
intel_gpu_plugin,convolution:Conv__230/WithoutBiases::prepare,601,44801,1979.4489795918366,96993,49
intel_gpu_plugin,convolution:Conv__230/WithoutBiases::execute,7100,119800,10257.142857142857,502600,49
intel_gpu_plugin,convolution:Conv__233/WithoutBiases::prepare,1199,52001,2608.265306122449,127805,49
intel_gpu_plugin,convolution:Conv__233/WithoutBiases::execute,8100,102000,11012.224489795919,539599,49
intel_gpu_plugin,reducemean:average_pooling2d_1/AvgPool::prepare,1099,42100,2228.5510204081634,109199,49
intel_gpu_plugin,reducemean:average_pooling2d_1/AvgPool::execute,8001,203101,13122.530612244898,643004,49
intel_gpu_plugin,reducemean:average_pooling2d_1/AvgPool_0_reorder_3::prepare,900,15600,1618.4489795918366,79304,49
intel_gpu_plugin,reducemean:average_pooling2d_1/AvgPool_0_reorder_3::execute,99,3699,202.08333333333334,9700,48
intel_gpu_plugin,fullyconnected:dense_2/Tensordot/MatMul::prepare,700,81601,3008.1020408163267,147397,49
intel_gpu_plugin,fullyconnected:dense_2/Tensordot/MatMul::execute,12400,166700,16900.020408163266,828101,49
intel_gpu_plugin,reshape:dense_2/Tensordot::prepare,799,15400,1559.2244897959183,76402,49
intel_gpu_plugin,reshape:dense_2/Tensordot::execute,100,2800,251.10204081632654,12304,49
intel_gpu_plugin,add:dense_2/BiasAdd::prepare,600,29999,1616.2448979591836,79196,49
intel_gpu_plugin,add:dense_2/BiasAdd::execute,5500,163500,9748.857142857143,477694,49
intel_gpu_plugin,fullyconnected:dense_3/Tensordot/MatMul::prepare,900,105200,3367.326530612245,164999,49
intel_gpu_plugin,fullyconnected:dense_3/Tensordot/MatMul::execute,12601,133300,16904.102040816328,828301,49
intel_gpu_plugin,fullyconnected:dense_3/Tensordot/MatMul_0_reorder_4::prepare,999,67700,2746.9795918367345,134602,49
intel_gpu_plugin,fullyconnected:dense_3/Tensordot/MatMul_0_reorder_4::execute,6099,111401,9773.489795918367,478901,49
intel_gpu_plugin,transpose:Transpose__406::prepare,900,25900,1765.3877551020407,86504,49
intel_gpu_plugin,transpose:Transpose__406::execute,4300,88101,6534.734693877551,320202,49
intel_gpu_plugin,transpose:conv2d_8/conv2d__59::prepare,899,23800,1606.0204081632653,78695,49
intel_gpu_plugin,transpose:conv2d_8/conv2d__59::execute,4600,74500,7993.836734693878,391698,49
intel_gpu_plugin,convolution:Conv__236/WithoutBiases::prepare,1200,55200,2585.7551020408164,126702,49
intel_gpu_plugin,convolution:Conv__236/WithoutBiases::execute,8600,111401,11700.081632653062,573304,49
intel_gpu_plugin,convolution:Conv__239/WithoutBiases::prepare,1199,53199,2526.469387755102,123797,49
intel_gpu_plugin,convolution:Conv__239/WithoutBiases::execute,8800,209899,13798.020408163266,676103,49
intel_gpu_plugin,convolution:Conv__242/WithoutBiases::prepare,1100,50200,2540.7755102040815,124498,49
intel_gpu_plugin,convolution:Conv__242/WithoutBiases::execute,8700,103101,11826.612244897959,579504,49
intel_gpu_plugin,reducemean:average_pooling2d_2/AvgPool::prepare,999,40501,2128.530612244898,104298,49
intel_gpu_plugin,reducemean:average_pooling2d_2/AvgPool::execute,5699,75500,7926.6122448979595,388404,49
intel_gpu_plugin,reducemean:average_pooling2d_2/AvgPool_0_reorder_5::prepare,799,17401,1610.3877551020407,78909,49
intel_gpu_plugin,reducemean:average_pooling2d_2/AvgPool_0_reorder_5::execute,99,2800,235.6888888888889,10606,45
intel_gpu_plugin,fullyconnected:dense_4/Tensordot/MatMul::prepare,800,62701,2485.8571428571427,121807,49
intel_gpu_plugin,fullyconnected:dense_4/Tensordot/MatMul::execute,8100,109000,11450.897959183674,561094,49
intel_gpu_plugin,reshape:dense_4/Tensordot::prepare,799,13901,1301.938775510204,63795,49
intel_gpu_plugin,reshape:dense_4/Tensordot::execute,99,3100,185.6734693877551,9098,49
intel_gpu_plugin,add:dense_4/BiasAdd::prepare,899,28399,1645.0204081632653,80606,49
intel_gpu_plugin,add:dense_4/BiasAdd::execute,4400,80100,6494.0204081632655,318207,49
intel_gpu_plugin,fullyconnected:dense_5/Tensordot/MatMul::prepare,1000,57099,2353.081632653061,115301,49
intel_gpu_plugin,fullyconnected:dense_5/Tensordot/MatMul::execute,9299,110700,12565.34693877551,615702,49
intel_gpu_plugin,fullyconnected:dense_5/Tensordot/MatMul_0_reorder_6::prepare,999,40899,2116.326530612245,103700,49
intel_gpu_plugin,fullyconnected:dense_5/Tensordot/MatMul_0_reorder_6::execute,6901,103200,10122.469387755102,496001,49
intel_gpu_plugin,transpose:Transpose__407::prepare,600,26601,1445.0204081632653,70806,49
intel_gpu_plugin,transpose:Transpose__407::execute,3601,78800,5661.183673469388,277398,49
intel_gpu_plugin,transpose:conv2d_10/conv2d__75::prepare,1000,37700,1901.8979591836735,93193,49
intel_gpu_plugin,transpose:conv2d_10/conv2d__75::execute,3600,80700,5959.285714285715,292005,49
intel_gpu_plugin,convolution:Conv__245/WithoutBiases::prepare,1100,62000,2616.3673469387754,128202,49
intel_gpu_plugin,convolution:Conv__245/WithoutBiases::execute,8199,111000,11667.42857142857,571704,49
intel_gpu_plugin,convolution:Conv__248/WithoutBiases::prepare,900,54100,2391.938775510204,117205,49
intel_gpu_plugin,convolution:Conv__248/WithoutBiases::execute,5200,75699,7397.857142857143,362495,49
intel_gpu_plugin,convolution:Conv__251/WithoutBiases::prepare,900,46000,2149.0,105301,49
intel_gpu_plugin,convolution:Conv__251/WithoutBiases::execute,5399,88501,7822.469387755102,383301,49
intel_gpu_plugin,reducemean:average_pooling2d_3/AvgPool::prepare,799,49899,2236.673469387755,109597,49
intel_gpu_plugin,reducemean:average_pooling2d_3/AvgPool::execute,4300,88700,6746.836734693878,330595,49
intel_gpu_plugin,reducemean:average_pooling2d_3/AvgPool_0_reorder_7::prepare,900,16600,1504.3061224489795,73711,49
intel_gpu_plugin,reducemean:average_pooling2d_3/AvgPool_0_reorder_7::execute,99,3700,202.71794871794873,7906,39
intel_gpu_plugin,fullyconnected:dense_6/Tensordot/MatMul::prepare,799,61400,2367.3061224489797,115998,49
intel_gpu_plugin,fullyconnected:dense_6/Tensordot/MatMul::execute,6700,112100,9875.367346938776,483893,49
intel_gpu_plugin,reshape:dense_6/Tensordot::prepare,801,12900,1502.1224489795918,73604,49
intel_gpu_plugin,reshape:dense_6/Tensordot::execute,99,2900,175.48888888888888,7897,45
intel_gpu_plugin,add:dense_6/BiasAdd::prepare,900,30399,1928.6734693877552,94505,49
intel_gpu_plugin,add:dense_6/BiasAdd::execute,3500,100800,6040.734693877551,295996,49
intel_gpu_plugin,fullyconnected:dense_7/Tensordot/MatMul::prepare,600,64799,2410.2244897959185,118101,49
intel_gpu_plugin,fullyconnected:dense_7/Tensordot/MatMul::execute,6999,110501,10065.367346938776,493203,49
intel_gpu_plugin,fullyconnected:dense_7/Tensordot/MatMul_0_reorder_8::prepare,899,48600,2214.204081632653,108496,49
intel_gpu_plugin,fullyconnected:dense_7/Tensordot/MatMul_0_reorder_8::execute,4099,83901,6518.3877551020405,319401,49
intel_gpu_plugin,transpose:Transpose__409::prepare,800,26200,1636.7551020408164,80201,49
intel_gpu_plugin,transpose:Transpose__409::execute,2901,66001,4796.102040816327,235009,49
intel_gpu_plugin,transpose:conv2d_12/conv2d__91::prepare,599,26599,1546.8979591836735,75798,49
intel_gpu_plugin,transpose:conv2d_12/conv2d__91::execute,2600,80400,4687.918367346939,229708,49
intel_gpu_plugin,convolution:Conv__254/WithoutBiases::prepare,900,63500,2524.4897959183672,123700,49
intel_gpu_plugin,convolution:Conv__254/WithoutBiases::execute,5900,87499,8448.918367346938,413997,49
intel_gpu_plugin,convolution:Conv__257/WithoutBiases::prepare,1000,47400,2259.2448979591836,110703,49
intel_gpu_plugin,convolution:Conv__257/WithoutBiases::execute,8400,99599,11163.142857142857,546994,49
intel_gpu_plugin,convolution:Conv__260/WithoutBiases::prepare,1000,42800,2055.2448979591836,100707,49
intel_gpu_plugin,convolution:Conv__260/WithoutBiases::execute,8200,101200,10840.755102040815,531197,49
intel_gpu_plugin,reducemean:average_pooling2d_4/AvgPool::prepare,701,43299,1914.265306122449,93799,49
intel_gpu_plugin,reducemean:average_pooling2d_4/AvgPool::execute,4399,85699,6593.918367346939,323102,49
intel_gpu_plugin,reducemean:average_pooling2d_4/AvgPool_0_reorder_9::prepare,800,15101,1404.2448979591836,68808,49
intel_gpu_plugin,reducemean:average_pooling2d_4/AvgPool_0_reorder_9::execute,199,2600,277.44897959183675,13595,49
intel_gpu_plugin,fullyconnected:dense_8/Tensordot/MatMul::prepare,900,68899,2728.5714285714284,133700,49
intel_gpu_plugin,fullyconnected:dense_8/Tensordot/MatMul::execute,6700,112300,9755.122448979591,478001,49
intel_gpu_plugin,reshape:dense_8/Tensordot::prepare,600,22699,1669.3469387755101,81798,49
intel_gpu_plugin,reshape:dense_8/Tensordot::execute,99,3400,180.92857142857142,7599,42
intel_gpu_plugin,add:dense_8/BiasAdd::prepare,600,27300,1583.7551020408164,77604,49
intel_gpu_plugin,add:dense_8/BiasAdd::execute,3600,69800,5773.65306122449,282909,49
intel_gpu_plugin,fullyconnected:dense_9/Tensordot/MatMul::prepare,800,59600,2267.3469387755104,111100,49
intel_gpu_plugin,fullyconnected:dense_9/Tensordot/MatMul::execute,7600,102200,10506.183673469388,514803,49
intel_gpu_plugin,fullyconnected:dense_9/Tensordot/MatMul_0_reorder_10::prepare,800,39001,1849.0204081632653,90602,49
intel_gpu_plugin,fullyconnected:dense_9/Tensordot/MatMul_0_reorder_10::execute,4499,79001,6891.959183673469,337706,49
intel_gpu_plugin,transpose:Transpose__412::prepare,699,24600,1571.469387755102,77002,49
intel_gpu_plugin,transpose:Transpose__412::execute,3100,70099,4879.489795918367,239095,49
intel_gpu_plugin,transpose:conv2d_14/conv2d__107::prepare,800,21400,1504.1836734693877,73705,49
intel_gpu_plugin,transpose:conv2d_14/conv2d__107::execute,4001,55500,5616.265306122449,275197,49
intel_gpu_plugin,convolution:Conv__263/WithoutBiases::prepare,1000,60999,2657.183673469388,130202,49
intel_gpu_plugin,convolution:Conv__263/WithoutBiases::execute,8100,109300,11571.42857142857,567000,49
intel_gpu_plugin,convolution:Conv__264/WithoutBiases::prepare,900,49601,2126.5510204081634,104201,49
intel_gpu_plugin,convolution:Conv__264/WithoutBiases::execute,7499,102900,10334.795918367347,506405,49
intel_gpu_plugin,convolution:Conv__267/WithoutBiases::prepare,999,79300,2875.4897959183672,140899,49
intel_gpu_plugin,convolution:Conv__267/WithoutBiases::execute,7799,165300,11997.795918367347,587892,49
intel_gpu_plugin,reducemean:average_pooling2d_5/AvgPool::prepare,900,42601,1965.265306122449,96298,49
intel_gpu_plugin,reducemean:average_pooling2d_5/AvgPool::execute,5399,76599,7557.163265306122,370301,49
intel_gpu_plugin,reducemean:average_pooling2d_5/AvgPool_0_reorder_11::prepare,900,38700,2065.4897959183672,101209,49
intel_gpu_plugin,reducemean:average_pooling2d_5/AvgPool_0_reorder_11::execute,12400,84500,16751.102040816328,820804,49
intel_gpu_plugin,fullyconnected:dense_10/Tensordot/MatMul::prepare,799,64700,3483.6938775510203,170701,49
intel_gpu_plugin,fullyconnected:dense_10/Tensordot/MatMul::execute,10801,146100,15265.285714285714,747999,49
intel_gpu_plugin,reshape:dense_10/Tensordot::prepare,799,14300,1291.795918367347,63298,49
intel_gpu_plugin,reshape:dense_10/Tensordot::execute,99,2799,165.41304347826087,7609,46
intel_gpu_plugin,add:dense_10/BiasAdd::prepare,700,27399,1567.3265306122448,76799,49
intel_gpu_plugin,add:dense_10/BiasAdd::execute,4401,81899,6685.857142857143,327607,49
intel_gpu_plugin,fullyconnected:dense_11/Tensordot/MatMul::prepare,701,57901,2324.6326530612246,113907,49
intel_gpu_plugin,fullyconnected:dense_11/Tensordot/MatMul::execute,9700,115300,13846.959183673469,678501,49
intel_gpu_plugin,fullyconnected:dense_11/Tensordot/MatMul_0_reorder_12::prepare,899,35700,1775.3673469387754,86993,49
intel_gpu_plugin,fullyconnected:dense_11/Tensordot/MatMul_0_reorder_12::execute,6200,109500,9406.102040816326,460899,49
intel_gpu_plugin,transpose:Transpose__414::prepare,601,28400,1510.1020408163265,73995,49
intel_gpu_plugin,transpose:Transpose__414::execute,3501,81400,5587.693877551021,273797,49
intel_gpu_plugin,transpose:conv2d_16/conv2d__123::prepare,900,23500,1681.795918367347,82408,49
intel_gpu_plugin,transpose:conv2d_16/conv2d__123::execute,3200,71800,5026.34693877551,246291,49
intel_gpu_plugin,convolution:Conv__270/WithoutBiases::prepare,899,51200,2424.530612244898,118802,49
intel_gpu_plugin,convolution:Conv__270/WithoutBiases::execute,7901,112500,11214.183673469388,549495,49
intel_gpu_plugin,reducemean:average_pooling2d_6/AvgPool::prepare,800,49401,2169.5102040816328,106306,49
intel_gpu_plugin,reducemean:average_pooling2d_6/AvgPool::execute,4800,78600,6973.489795918367,341701,49
intel_gpu_plugin,convolution:Conv__274/WithoutBiases::prepare,799,78101,2638.714285714286,129297,49
intel_gpu_plugin,convolution:Conv__274/WithoutBiases::execute,7200,120701,10316.326530612245,505500,49
intel_gpu_plugin,convolution:Conv__273/WithoutBiases::prepare,899,60900,2516.3061224489797,123299,49
intel_gpu_plugin,convolution:Conv__273/WithoutBiases::execute,7700,116901,10863.265306122448,532300,49
intel_gpu_plugin,interpolate:Resize__142::prepare,1200,28501,2057.2244897959185,100804,49
intel_gpu_plugin,interpolate:Resize__142::execute,4100,97900,6881.714285714285,337204,49
intel_gpu_plugin,convolution:Conv__275/WithoutBiases::prepare,900,53001,2334.6530612244896,114398,49
intel_gpu_plugin,convolution:Conv__275/WithoutBiases::execute,7600,107099,10940.795918367347,536099,49
intel_gpu_plugin,concat:concatenate::prepare,799,46600,1946.9795918367347,95402,49
intel_gpu_plugin,concat:concatenate::execute,11500,173201,16503.979591836734,808695,49
intel_gpu_plugin,reducemean:average_pooling2d_7/AvgPool::prepare,800,45800,2034.795918367347,99705,49
intel_gpu_plugin,reducemean:average_pooling2d_7/AvgPool::execute,6801,183500,11334.673469387755,555399,49
intel_gpu_plugin,convolution:Conv__288/WithoutBiases::prepare,900,54000,2391.8367346938776,117200,49
intel_gpu_plugin,convolution:Conv__288/WithoutBiases::execute,8000,122600,11224.448979591836,549998,49
intel_gpu_plugin,convolution:Conv__289/WithoutBiases::prepare,799,56801,2308.122448979592,113098,49
intel_gpu_plugin,convolution:Conv__289/WithoutBiases::execute,8000,116500,10973.510204081633,537702,49
intel_gpu_plugin,multiply:multiply_7::prepare,801,31600,1634.8367346938776,80107,49
intel_gpu_plugin,multiply:multiply_7::execute,4300,90099,6891.7959183673465,337698,49
intel_gpu_plugin,convolution:Conv__290/WithoutBiases::prepare,900,58700,2263.3673469387754,110905,49
intel_gpu_plugin,convolution:Conv__290/WithoutBiases::execute,8300,131701,12081.775510204081,592007,49
intel_gpu_plugin,convolution:Conv__293/WithoutBiases::prepare,800,71000,2461.2448979591836,120601,49
intel_gpu_plugin,convolution:Conv__293/WithoutBiases::execute,7899,132700,11502.163265306122,563606,49
intel_gpu_plugin,interpolate:Resize__166::prepare,799,27400,1663.1632653061224,81495,49
intel_gpu_plugin,interpolate:Resize__166::execute,4400,191401,8975.510204081633,439800,49
intel_gpu_plugin,convolution:Conv__294/WithoutBiases::prepare,700,51700,2218.4285714285716,108703,49
intel_gpu_plugin,convolution:Conv__294/WithoutBiases::execute,8199,108000,11312.244897959185,554300,49
intel_gpu_plugin,concat:concatenate_1::prepare,900,37900,1922.5102040816328,94203,49
intel_gpu_plugin,concat:concatenate_1::execute,8600,101600,11559.224489795919,566402,49
intel_gpu_plugin,reducemean:average_pooling2d_8/AvgPool::prepare,800,56300,2187.7551020408164,107200,49
intel_gpu_plugin,reducemean:average_pooling2d_8/AvgPool::execute,7000,202501,11708.224489795919,573703,49
intel_gpu_plugin,convolution:Conv__307/WithoutBiases::prepare,900,51000,2210.1428571428573,108297,49
intel_gpu_plugin,convolution:Conv__307/WithoutBiases::execute,7801,106800,10622.469387755102,520501,49
intel_gpu_plugin,convolution:Conv__308/WithoutBiases::prepare,900,54000,2455.204081632653,120305,49
intel_gpu_plugin,convolution:Conv__308/WithoutBiases::execute,7499,199300,12118.387755102041,593801,49
intel_gpu_plugin,multiply:multiply_8::prepare,699,27600,1444.7142857142858,70791,49
intel_gpu_plugin,multiply:multiply_8::execute,4101,69800,6263.3877551020405,306906,49
intel_gpu_plugin,convolution:Conv__309/WithoutBiases::prepare,700,56899,2234.673469387755,109499,49
intel_gpu_plugin,convolution:Conv__309/WithoutBiases::execute,5900,95899,9067.34693877551,444300,49
intel_gpu_plugin,convolution:Conv__312/WithoutBiases::prepare,600,69700,2255.204081632653,110505,49
intel_gpu_plugin,convolution:Conv__312/WithoutBiases::execute,6801,139800,10708.224489795919,524703,49
intel_gpu_plugin,interpolate:Resize__190::prepare,900,23800,1573.5510204081634,77104,49
intel_gpu_plugin,interpolate:Resize__190::execute,3901,81001,5955.0204081632655,291796,49
intel_gpu_plugin,convolution:Conv__313/WithoutBiases::prepare,1000,56401,2440.938775510204,119606,49
intel_gpu_plugin,convolution:Conv__313/WithoutBiases::execute,7600,148500,11696.061224489797,573107,49
intel_gpu_plugin,concat:concatenate_2::prepare,699,50400,1997.8979591836735,97897,49
intel_gpu_plugin,concat:concatenate_2::execute,6700,77699,8910.163265306122,436598,49
intel_gpu_plugin,reducemean:average_pooling2d_9/AvgPool::prepare,900,54900,2446.877551020408,119897,49
intel_gpu_plugin,reducemean:average_pooling2d_9/AvgPool::execute,13800,261700,20732.551020408162,1015895,49
intel_gpu_plugin,convolution:Conv__326/WithoutBiases::prepare,899,57800,2546.9795918367345,124802,49
intel_gpu_plugin,convolution:Conv__326/WithoutBiases::execute,4700,92800,7544.755102040816,369693,49
intel_gpu_plugin,convolution:Conv__327/WithoutBiases::prepare,799,49500,2106.122448979592,103200,49
intel_gpu_plugin,convolution:Conv__327/WithoutBiases::execute,4700,77099,7036.714285714285,344799,49
intel_gpu_plugin,multiply:multiply_9::prepare,900,28700,1844.9183673469388,90401,49
intel_gpu_plugin,multiply:multiply_9::execute,3800,78199,5906.081632653061,289398,49
intel_gpu_plugin,convolution:Conv__328/WithoutBiases::prepare,800,57500,2306.183673469388,113003,49
intel_gpu_plugin,convolution:Conv__328/WithoutBiases::execute,5300,88300,7728.6122448979595,378702,49
intel_gpu_plugin,convolution:Conv__331/WithoutBiases::prepare,900,44900,2018.4489795918366,98904,49
intel_gpu_plugin,convolution:Conv__331/WithoutBiases::execute,7000,117899,10173.489795918367,498501,49
intel_gpu_plugin,convolutionbackpropdata:conv2d_transpose::prepare,900,54000,2220.3673469387754,108798,49
intel_gpu_plugin,convolutionbackpropdata:conv2d_transpose::execute,9901,131400,13934.795918367347,682805,49
intel_gpu_plugin,transpose:conv2d_transpose__206::prepare,600,25800,1534.591836734694,75195,49
intel_gpu_plugin,transpose:conv2d_transpose__206::execute,3999,66499,5944.7959183673465,291295,49
intel_gpu_plugin,result:segment:0/sink_port_0::prepare,1900,24600,3540.7755102040815,173498,49
intel_gpu_plugin,result:segment:0/sink_port_0::execute,4400,115700,7832.693877551021,383802,49
intel_gpu_plugin,SyncInferRequest::wait::reinterpret_memory,1800,18700,4230.632653061224,207301,49
ov__LoadTime,CoreImpl::get_plugin,32070000,117402200,62700833.333333336,188102500,3
ov__LoadTime,Core::compile_model::Path,209189601,1604605000,977794733.6666666,2933384201,3
SIMPLE_ov_op_exec,v0_Parameter_validate_and_infer_types,99,535401,1118.039461467038,2408257,2154
SIMPLE_ov_op_exec,v1_Transpose_validate_and_infer_types,600,64101,1596.537239324727,1607713,1007
SIMPLE_ov_op_exec,v1_Convolution_validate_and_infer_types,499,22200,893.3097880928356,1770540,1982
SIMPLE_ov_op_exec,v3_ShapeOf_validate_and_infer_types,99,7600,214.37490007993605,268183,1251
SIMPLE_ov_op_exec,v0_util_BinaryElementwiseArithmetic_validate_and_infer_types,99,64400,688.1744859542426,4752533,6906
SIMPLE_ov_op_exec,evaluate_shape_of_i64,99,32400,173.94248826291079,148199,852
SIMPLE_ov_op_exec,v1_Subtract_evaluate,599,1813600,1956.4363095238095,3286813,1680
SIMPLE_ov_op_exec,v3_Broadcast_validate_and_infer_types,600,3473300,21489.094827586207,7478205,348
SIMPLE_ov_op_exec,v0_Concat_validate_and_infer_types,499,7501,907.273311897106,564324,622
SIMPLE_ov_op_exec,util_BroadcastBase_evaluate_axes,199,21699,415.8974358974359,178420,429
SIMPLE_ov_op_exec,util_BroadcastBase_evaluate,900,751301,3606.773892773893,1547306,429
SIMPLE_ov_op_exec,v3_Broadcast_evaluate,1100,1365799,5157.142191142191,2212414,429
SIMPLE_ov_op_exec,v0_Concat_evaluate,699,17000,954.1603773584906,505705,530
SIMPLE_ov_op_exec,v1_Reshape_validate_and_infer_types,900,10654199,14519.586514625682,29286006,2017
SIMPLE_ov_op_exec,v1_VariadicSplit_validate_and_infer_types,999,23801,2101.031914893617,197497,94
SIMPLE_ov_op_exec,v1_VariadicSplit_evaluate,1200,29301,2031.8454545454545,223503,110
SIMPLE_ov_op_exec,v1_Split_evaluate_lower,1600,628600,13681.727272727272,752495,55
SIMPLE_ov_op_exec,v1_Split_evaluate_upper,1400,9900,1781.8727272727272,98003,55
SIMPLE_ov_op_exec,v0_util_BinaryElementwiseComparison_validate_and_infer_types,299,5700,479.646017699115,108400,226
SIMPLE_ov_op_exec,v1_Equal_evaluate,599,713600,3609.789090909091,992692,275
SIMPLE_ov_op_exec,v0_util_BinaryElementwiseLogical_validate_and_infer_types,299,3499,536.2654867256637,60598,113
SIMPLE_ov_op_exec,v1_LogicalOr_evaluate,500,18299,856.4,94204,110
SIMPLE_ov_op_exec,v1_Less_evaluate,599,679001,3936.35,865997,220
SIMPLE_ov_op_exec,v1_LogicalAnd_evaluate,499,6100,690.0,75900,110
SIMPLE_ov_op_exec,v1_Select_evaluate,1099,686400,2728.9145454545455,1500903,550
SIMPLE_ov_op_exec,v1_Divide_evaluate,699,696900,7258.090909090909,798390,110
SIMPLE_ov_op_exec,v1_GroupConvolution_validate_and_infer_types,499,31799,1026.7301136363637,722818,704
SIMPLE_ov_op_exec,util_AvgPoolBase_validate_and_infer_types,99,1000,132.52941176470588,4506,34
SIMPLE_ov_op_exec,v1_AvgPool_validate_and_infer_types,399,28001,965.4660377358491,511697,530
SIMPLE_ov_op_exec,v0_MatMul_validate_and_infer_types,399,17300,779.6135135135136,576914,740
SIMPLE_ov_op_exec,util_UnaryElementwiseArithmetic_validate_and_infer_types,99,17999,199.94647588765235,377299,1887
SIMPLE_ov_op_exec,util_InterpolateBase_validate_and_infer_types,99,2200,176.15384615384616,25190,143
SIMPLE_ov_op_exec,v11_Interpolate_validate_and_infer_types,900,883000,12642.505747126437,1099898,87
SIMPLE_ov_op_exec,v1_ConvolutionBackpropData_validate_and_infer_types,3899,37399,9797.030769230769,636807,65
SIMPLE_ov_op_exec,v0_Result_validate_and_infer_types,100,25100,1063.9479553903345,286202,269
