domain,name,min,max,avg,total,count 
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_65,10300,22500,16400.0,32800,2
intel_gpu_plugin,set_arguments: multiply:Mul_66,10899,14000,12449.5,24899,2
intel_gpu_plugin,set_arguments: convolution:Conv_67/WithoutBiases,35600,40299,37949.5,75899,2
intel_gpu_plugin,set_arguments: convolution:Conv_68/WithoutBiases,22001,32799,27400.0,54800,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_69,12001,20099,16050.0,32100,2
intel_gpu_plugin,set_arguments: multiply:Mul_70,8000,16999,12499.5,24999,2
intel_gpu_plugin,set_arguments: convolution:Conv_71/WithoutBiases,27200,40100,33650.0,67300,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_72,11500,15401,13450.5,26901,2
intel_gpu_plugin,set_arguments: multiply:Mul_73,12599,17900,15249.5,30499,2
intel_gpu_plugin,set_arguments: convolution:Conv_74/WithoutBiases,43600,48700,46150.0,92300,2
intel_gpu_plugin,set_arguments: convolution:Conv_76/WithoutBiases,26400,36200,31300.0,62600,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_77,10401,21100,15750.5,31501,2
intel_gpu_plugin,set_arguments: multiply:Mul_78,10900,14599,12749.5,25499,2
intel_gpu_plugin,set_arguments: convolution:Conv_79/WithoutBiases,30100,39600,34850.0,69700,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_80,15400,16601,16000.5,32001,2
intel_gpu_plugin,set_arguments: multiply:Mul_81,10500,14800,12650.0,25300,2
intel_gpu_plugin,set_arguments: convolution:Conv_82/WithoutBiases,41701,47601,44651.0,89302,2
intel_gpu_plugin,set_arguments: convolution:Conv_84/WithoutBiases,30399,31301,30850.0,61700,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_85,13599,46600,30099.5,60199,2
intel_gpu_plugin,set_arguments: multiply:Mul_86,8100,51600,29850.0,59700,2
intel_gpu_plugin,set_arguments: convolution:Conv_87/WithoutBiases,32799,42899,37849.0,75698,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_88,11700,17200,14450.0,28900,2
intel_gpu_plugin,set_arguments: multiply:Mul_89,9400,15200,12300.0,24600,2
intel_gpu_plugin,set_arguments: convolution:Conv_90/WithoutBiases,37700,44800,41250.0,82500,2
intel_gpu_plugin,set_arguments: convolution:Conv_92/WithoutBiases,27499,34999,31249.0,62498,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_93,10301,23400,16850.5,33701,2
intel_gpu_plugin,set_arguments: multiply:Mul_94,15200,16101,15650.5,31301,2
intel_gpu_plugin,set_arguments: convolution:Conv_95/WithoutBiases,32599,38800,35699.5,71399,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_96,12801,15700,14250.5,28501,2
intel_gpu_plugin,set_arguments: multiply:Mul_97,10600,15200,12900.0,25800,2
intel_gpu_plugin,set_arguments: reducemean:GlobalAveragePool_98,29300,33000,31150.0,62300,2
intel_gpu_plugin,set_arguments: convolution:Conv_99/WithoutBiases,27300,52100,39700.0,79400,2
intel_gpu_plugin,set_arguments: convolution:Conv_101/WithoutBiases,21900,51500,36700.0,73400,2
intel_gpu_plugin,set_arguments: multiply:Mul_103,13699,25000,19349.5,38699,2
intel_gpu_plugin,set_arguments: convolution:Conv_104/WithoutBiases,38901,41000,39950.5,79901,2
intel_gpu_plugin,set_arguments: convolution:Conv_105/WithoutBiases,37499,48200,42849.5,85699,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_106,11700,33999,22849.5,45699,2
intel_gpu_plugin,set_arguments: multiply:Mul_107,11000,21800,16400.0,32800,2
intel_gpu_plugin,set_arguments: convolution:Conv_108/WithoutBiases,42600,45201,43900.5,87801,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_109,11500,23101,17300.5,34601,2
intel_gpu_plugin,set_arguments: multiply:Mul_110,7801,25300,16550.5,33101,2
intel_gpu_plugin,set_arguments: reducemean:GlobalAveragePool_111,31399,33800,32599.5,65199,2
intel_gpu_plugin,set_arguments: convolution:Conv_112/WithoutBiases,25000,35200,30100.0,60200,2
intel_gpu_plugin,set_arguments: convolution:Conv_114/WithoutBiases,21000,39000,30000.0,60000,2
intel_gpu_plugin,set_arguments: multiply:Mul_116,12800,19300,16050.0,32100,2
intel_gpu_plugin,set_arguments: convolution:Conv_117/WithoutBiases,32500,119101,75800.5,151601,2
intel_gpu_plugin,set_arguments: convolution:Conv_119/WithoutBiases,27999,43199,35599.0,71198,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_120,11199,26501,18850.0,37700,2
intel_gpu_plugin,set_arguments: multiply:Mul_121,10100,20500,15300.0,30600,2
intel_gpu_plugin,set_arguments: convolution:Conv_122/WithoutBiases,37499,40900,39199.5,78399,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_123,11800,16599,14199.5,28399,2
intel_gpu_plugin,set_arguments: multiply:Mul_124,8800,13201,11000.5,22001,2
intel_gpu_plugin,set_arguments: reducemean:GlobalAveragePool_125,32000,33900,32950.0,65900,2
intel_gpu_plugin,set_arguments: convolution:Conv_126/WithoutBiases,28499,38000,33249.5,66499,2
intel_gpu_plugin,set_arguments: convolution:Conv_128/WithoutBiases,21500,38100,29800.0,59600,2
intel_gpu_plugin,set_arguments: multiply:Mul_130,13100,26400,19750.0,39500,2
intel_gpu_plugin,set_arguments: convolution:Conv_131/WithoutBiases,32201,38300,35250.5,70501,2
intel_gpu_plugin,set_arguments: convolution:Conv_132/WithoutBiases,34300,38399,36349.5,72699,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_133,11700,25000,18350.0,36700,2
intel_gpu_plugin,set_arguments: multiply:Mul_134,10800,12900,11850.0,23700,2
intel_gpu_plugin,set_arguments: convolution:Conv_135/WithoutBiases,26399,40099,33249.0,66498,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_136,9699,25200,17449.5,34899,2
intel_gpu_plugin,set_arguments: multiply:Mul_137,9000,22201,15600.5,31201,2
intel_gpu_plugin,set_arguments: reducemean:GlobalAveragePool_138,26100,32601,29350.5,58701,2
intel_gpu_plugin,set_arguments: convolution:Conv_139/WithoutBiases,33300,34299,33799.5,67599,2
intel_gpu_plugin,set_arguments: convolution:Conv_141/WithoutBiases,22700,111700,67200.0,134400,2
intel_gpu_plugin,set_arguments: multiply:Mul_143,11801,28301,20051.0,40102,2
intel_gpu_plugin,set_arguments: convolution:Conv_144/WithoutBiases,37999,42100,40049.5,80099,2
intel_gpu_plugin,set_arguments: convolution:Conv_146/WithoutBiases,23400,33199,28299.5,56599,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_147,12801,24799,18800.0,37600,2
intel_gpu_plugin,set_arguments: multiply:Mul_148,11100,18600,14850.0,29700,2
intel_gpu_plugin,set_arguments: convolution:Conv_149/WithoutBiases,41501,45201,43351.0,86702,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_150,13100,30001,21550.5,43101,2
intel_gpu_plugin,set_arguments: multiply:Mul_151,13901,22900,18400.5,36801,2
intel_gpu_plugin,set_arguments: reducemean:GlobalAveragePool_152,34700,35400,35050.0,70100,2
intel_gpu_plugin,set_arguments: convolution:Conv_153/WithoutBiases,25400,34601,30000.5,60001,2
intel_gpu_plugin,set_arguments: convolution:Conv_155/WithoutBiases,24201,39000,31600.5,63201,2
intel_gpu_plugin,set_arguments: multiply:Mul_157,12000,20900,16450.0,32900,2
intel_gpu_plugin,set_arguments: convolution:Conv_158/WithoutBiases,28401,79100,53750.5,107501,2
intel_gpu_plugin,set_arguments: convolution:Conv_160/WithoutBiases,19600,38400,29000.0,58000,2
intel_gpu_plugin,set_arguments: hardsigmoid:HardSigmoid_161,10600,22800,16700.0,33400,2
intel_gpu_plugin,set_arguments: multiply:Mul_162,10399,24601,17500.0,35000,2
intel_gpu_plugin,set_arguments: reducemean:GlobalAveragePool_165,33301,37999,35650.0,71300,2
intel_gpu_plugin,set_arguments: convolution:Conv_166,24000,35800,29900.0,59800,2
intel_gpu_plugin,set_arguments: convolution:Conv_163/WithoutBiases,35700,51800,43750.0,87500,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_172.out1,14200,18099,16149.5,32299,2
intel_gpu_plugin,set_arguments: concat:Concat_175,17200,34801,26000.5,52001,2
intel_gpu_plugin,set_arguments: convolution:Conv_176/WithoutBiases,19400,53000,36200.0,72400,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_178.out1,14901,19799,17350.0,34700,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_178.out1_0_reorder_13,27399,52100,39749.5,79499,2
intel_gpu_plugin,set_arguments: multiply:Multiply_10834,2699,30200,4520.351851851852,244099,54
intel_gpu_plugin,set_arguments: multiply:Multiply_10834_0_reorder_14,28100,40300,34200.0,68400,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_178.out0,10601,26400,18500.5,37001,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_178.out0_0_reorder_15,24300,31000,27650.0,55300,2
intel_gpu_plugin,set_arguments: multiply:Mul_179,1000,26500,2098.1666666666665,113301,54
intel_gpu_plugin,set_arguments: multiply:Mul_179_0_reorder_16,19501,27099,23300.0,46600,2
intel_gpu_plugin,set_arguments: concat:Concat_180,21300,34800,28050.0,56100,2
intel_gpu_plugin,set_arguments: convolution:Conv_181/WithoutBiases,25500,34700,30100.0,60200,2
intel_gpu_plugin,set_arguments: tanh:Tanh_182,14300,21500,17900.0,35800,2
intel_gpu_plugin,set_arguments: multiply:Mul_186,10800,16300,13550.0,27100,2
intel_gpu_plugin,set_arguments: result:r4o/sink_port_0,800,13900,2234.9716981132074,236907,106
intel_gpu_plugin,set_arguments: variadicsplit:Split_172.out0,10800,11000,10900.0,21800,2
intel_gpu_plugin,set_arguments: concat:Concat_188,1500,1800,1650.0,3300,2
intel_gpu_plugin,set_arguments: interpolate:Resize_190,12699,14699,13699.0,27398,2
intel_gpu_plugin,set_arguments: concat:Concat_199_1,18700,102600,60650.0,121300,2
intel_gpu_plugin,set_arguments: convolution:Conv_200/WithoutBiases,44101,46099,45100.0,90200,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_202.out1,10201,22300,16250.5,32501,2
intel_gpu_plugin,set_arguments: concat:Concat_205,36000,36001,36000.5,72001,2
intel_gpu_plugin,set_arguments: convolution:Conv_206/WithoutBiases,36100,39601,37850.5,75701,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_208.out1,12800,29801,21300.5,42601,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_208.out1_0_reorder_18,29600,29700,29650.0,59300,2
intel_gpu_plugin,set_arguments: multiply:Multiply_10837,1599,35599,3110.9814814814813,167993,54
intel_gpu_plugin,set_arguments: multiply:Multiply_10837_0_reorder_19,26700,27300,27000.0,54000,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_208.out0,11000,20200,15600.0,31200,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_208.out0_0_reorder_20,20800,28700,24750.0,49500,2
intel_gpu_plugin,set_arguments: multiply:Mul_209,1100,32699,2424.1296296296296,130903,54
intel_gpu_plugin,set_arguments: multiply:Mul_209_0_reorder_21,22201,32400,27300.5,54601,2
intel_gpu_plugin,set_arguments: concat:Concat_210,24500,33500,29000.0,58000,2
intel_gpu_plugin,set_arguments: convolution:Conv_211/WithoutBiases,34000,87100,60550.0,121100,2
intel_gpu_plugin,set_arguments: tanh:Tanh_212,10899,24600,17749.5,35499,2
intel_gpu_plugin,set_arguments: multiply:Mul_216,12000,16700,14350.0,28700,2
intel_gpu_plugin,set_arguments: result:r3o/sink_port_0,4900,30500,7348.047169811321,778893,106
intel_gpu_plugin,set_arguments: variadicsplit:Split_202.out0,10301,15300,12800.5,25601,2
intel_gpu_plugin,set_arguments: concat:Concat_218,21200,35599,28399.5,56799,2
intel_gpu_plugin,set_arguments: interpolate:Resize_220,9801,16200,13000.5,26001,2
intel_gpu_plugin,set_arguments: concat:Concat_229,15201,26101,20651.0,41302,2
intel_gpu_plugin,set_arguments: convolution:Conv_230/WithoutBiases,39000,43000,41000.0,82000,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_232.out1,10801,13899,12350.0,24700,2
intel_gpu_plugin,set_arguments: concat:Concat_235,13999,18400,16199.5,32399,2
intel_gpu_plugin,set_arguments: convolution:Conv_236/WithoutBiases,42799,51400,47099.5,94199,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_238.out1,13300,20400,16850.0,33700,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_238.out1_0_reorder_23,26900,29301,28100.5,56201,2
intel_gpu_plugin,set_arguments: multiply:Multiply_10840,1299,29200,2585.1666666666665,139599,54
intel_gpu_plugin,set_arguments: multiply:Multiply_10840_0_reorder_24,22101,27700,24900.5,49801,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_238.out0,9600,18299,13949.5,27899,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_238.out0_0_reorder_25,18601,31500,25050.5,50101,2
intel_gpu_plugin,set_arguments: multiply:Mul_239,1101,19400,2126.0925925925926,114809,54
intel_gpu_plugin,set_arguments: multiply:Mul_239_0_reorder_26,17200,29700,23450.0,46900,2
intel_gpu_plugin,set_arguments: concat:Concat_240,19201,23300,21250.5,42501,2
intel_gpu_plugin,set_arguments: convolution:Conv_241/WithoutBiases,40501,58400,49450.5,98901,2
intel_gpu_plugin,set_arguments: tanh:Tanh_242,10599,29800,20199.5,40399,2
intel_gpu_plugin,set_arguments: multiply:Mul_246,11900,14900,13400.0,26800,2
intel_gpu_plugin,set_arguments: result:r2o/sink_port_0,3199,37401,13769.82075471698,1459601,106
intel_gpu_plugin,set_arguments: variadicsplit:Split_232.out0,13801,19800,16800.5,33601,2
intel_gpu_plugin,set_arguments: concat:Concat_248,15900,21400,18650.0,37300,2
intel_gpu_plugin,set_arguments: interpolate:Resize_250,9100,23801,16450.5,32901,2
intel_gpu_plugin,set_arguments: concat:Concat_259,19500,26000,22750.0,45500,2
intel_gpu_plugin,set_arguments: convolution:Conv_260/WithoutBiases,43601,44400,44000.5,88001,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_262.out1,10401,18299,14350.0,28700,2
intel_gpu_plugin,set_arguments: concat:Concat_265,25800,33299,29549.5,59099,2
intel_gpu_plugin,set_arguments: convolution:Conv_266/WithoutBiases,26500,34400,30450.0,60900,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_268.out1,10399,25401,17900.0,35800,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_268.out1_0_reorder_28,23601,28399,26000.0,52000,2
intel_gpu_plugin,set_arguments: multiply:Multiply_10843,1400,32000,2685.1666666666665,144999,54
intel_gpu_plugin,set_arguments: multiply:Multiply_10843_0_reorder_29,23801,39300,31550.5,63101,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_268.out0,14100,22801,18450.5,36901,2
intel_gpu_plugin,set_arguments: variadicsplit:Split_268.out0_0_reorder_30,23799,31200,27499.5,54999,2
intel_gpu_plugin,set_arguments: multiply:Mul_269,1099,22700,2094.3518518518517,113095,54
intel_gpu_plugin,set_arguments: multiply:Mul_269_0_reorder_31,20199,32901,26550.0,53100,2
intel_gpu_plugin,set_arguments: concat:Concat_270,25001,31300,28150.5,56301,2
intel_gpu_plugin,set_arguments: convolution:Conv_271/WithoutBiases,29800,36800,33300.0,66600,2
intel_gpu_plugin,set_arguments: tanh:Tanh_272,13699,36300,24999.5,49999,2
intel_gpu_plugin,set_arguments: multiply:Mul_276,12800,17700,15250.0,30500,2
intel_gpu_plugin,set_arguments: result:r1o/sink_port_0,800,15401,2801.8490566037735,296996,106
intel_gpu_plugin,set_arguments: variadicsplit:Split_262.out0,9600,13800,11700.0,23400,2
intel_gpu_plugin,set_arguments: concat:Concat_278,1700,11101,6400.5,12801,2
intel_gpu_plugin,set_arguments: interpolate:Resize_280,15101,18400,16750.5,33501,2
intel_gpu_plugin,set_arguments: concat:Concat_289,1700,2400,2050.0,4100,2
intel_gpu_plugin,set_arguments: convolution:Conv_290/WithoutBiases,42200,46201,44200.5,88401,2
intel_gpu_plugin,set_arguments: convolution:Conv_292/WithoutBiases,38000,38600,38300.0,76600,2
intel_gpu_plugin,set_arguments: convolution:Conv_294/WithoutBiases,28501,30899,29700.0,59400,2
intel_gpu_plugin,set_arguments: multiply:Mul_303,15900,30299,23099.5,46199,2
intel_gpu_plugin,set_arguments: multiply:Mul_303_0_reorder_34,30200,49799,39999.5,79999,2
intel_gpu_plugin,set_arguments: convolution:Conv_304,26999,27499,27249.0,54498,2
intel_gpu_plugin,set_arguments: convolution:Conv_302,17600,36800,27200.0,54400,2
intel_gpu_plugin,set_arguments: multiply:Mul_305,14700,27999,21349.5,42699,2
intel_gpu_plugin,set_arguments: multiply:Mul_305_0_reorder_37,18100,31700,24900.0,49800,2
intel_gpu_plugin,set_arguments: concat:Concat_311,26500,31801,29150.5,58301,2
intel_gpu_plugin,set_arguments: convolution:Conv_312/WithoutBiases,33500,43200,38350.0,76700,2
intel_gpu_plugin,set_arguments: convolution:Conv_314/WithoutBiases,21800,39200,30500.0,61000,2
intel_gpu_plugin,set_arguments: convolution:Conv_316/WithoutBiases,23201,28500,25850.5,51701,2
intel_gpu_plugin,set_arguments: convolution:Conv_316/WithoutBiases_0_reorder_38,14600,22300,18450.0,36900,2
intel_gpu_plugin,set_arguments: multiply:Mul_317,17200,26800,22000.0,44000,2
intel_gpu_plugin,set_arguments: interpolate:Resize_332,9401,27700,18550.5,37101,2
intel_gpu_plugin,set_arguments: interpolate:Resize_346,6401,15800,11100.5,22201,2
intel_gpu_plugin,set_arguments: result:pha/sink_port_0,1000,16900,2625.4150943396226,278294,106
intel_gpu_plugin,set_arguments: variadicsplit:Split_349.out0,1300,2500,1900.0,3800,2
intel_gpu_plugin,set_arguments: result:fgr/sink_port_0,801,27800,5005.6509433962265,530599,106
intel_gpu_plugin,parameter:src::prepare,2299,12999,2999.943396226415,158997,53
intel_gpu_plugin,parameter:src::execute,2700,27400,3875.566037735849,205405,53
intel_gpu_plugin,reducemean:ReduceMean_296::prepare,10799,49200,13401.905660377359,710301,53
intel_gpu_plugin,reducemean:ReduceMean_296::execute,27599,174900,32732.20754716981,1734807,53
intel_gpu_plugin,interpolate:Resize_3::prepare,2800,39100,4269.754716981132,226297,53
intel_gpu_plugin,interpolate:Resize_3::execute,500,2101,692.566037735849,36706,53
intel_gpu_plugin,interpolate:Resize_3_0_reorder_0::prepare,3900,31199,5105.773584905661,270606,53
intel_gpu_plugin,interpolate:Resize_3_0_reorder_0::execute,5300,78599,7307.547169811321,387300,53
intel_gpu_plugin,reducemean:ReduceMean_298::prepare,6399,41801,9073.566037735849,480899,53
intel_gpu_plugin,reducemean:ReduceMean_298::execute,5200,76700,7564.132075471698,400899,53
intel_gpu_plugin,concat:Concat_299::prepare,10099,41500,12041.509433962265,638200,53
intel_gpu_plugin,concat:Concat_299::execute,13600,115000,16803.830188679247,890603,53
intel_gpu_plugin,concat:Concat_299_0_reorder_1::prepare,900,66900,2501.9245283018868,132602,53
intel_gpu_plugin,concat:Concat_299_0_reorder_1::execute,11099,101599,14426.396226415094,764599,53
intel_gpu_plugin,multiply:Mul_307::prepare,1100,28000,1986.754716981132,105298,53
intel_gpu_plugin,multiply:Mul_307::execute,4600,76800,6792.415094339623,359998,53
intel_gpu_plugin,multiply:Mul_307_0_reorder_2::prepare,699,43400,1756.622641509434,93101,53
intel_gpu_plugin,multiply:Mul_307_0_reorder_2::execute,5099,72100,6837.7169811320755,362399,53
intel_gpu_plugin,avgpool:AveragePool_169::prepare,8201,39200,10171.603773584906,539095,53
intel_gpu_plugin,avgpool:AveragePool_169::execute,9301,109100,13100.018867924528,694301,53
intel_gpu_plugin,avgpool:AveragePool_169_0_reorder_3::prepare,1100,33300,2064.1132075471696,109398,53
intel_gpu_plugin,avgpool:AveragePool_169_0_reorder_3::execute,7800,93200,10154.77358490566,538203,53
intel_gpu_plugin,avgpool:AveragePool_170::prepare,1300,40900,2498.1509433962265,132402,53
intel_gpu_plugin,avgpool:AveragePool_170::execute,6600,132201,9760.33962264151,517298,53
intel_gpu_plugin,avgpool:AveragePool_170_0_reorder_4::prepare,800,33500,1737.9245283018868,92110,53
intel_gpu_plugin,avgpool:AveragePool_170_0_reorder_4::execute,6900,91000,9099.924528301886,482296,53
intel_gpu_plugin,avgpool:AveragePool_171::prepare,900,43900,2071.622641509434,109796,53
intel_gpu_plugin,avgpool:AveragePool_171::execute,7700,110001,10609.433962264151,562300,53
intel_gpu_plugin,avgpool:AveragePool_171_0_reorder_5::prepare,900,51600,2169.9056603773583,115005,53
intel_gpu_plugin,avgpool:AveragePool_171_0_reorder_5::execute,6299,89700,8956.641509433963,474702,53
intel_gpu_plugin,concat:Concat_297::prepare,6200,45100,9037.622641509433,478994,53
intel_gpu_plugin,concat:Concat_297::execute,6201,88300,8871.584905660377,470194,53
intel_gpu_plugin,parameter:r4i::prepare,600,10400,1086.9433962264152,57608,53
intel_gpu_plugin,parameter:r4i::execute,999,16999,1680.9433962264152,89090,53
intel_gpu_plugin,parameter:r4i_0_reorder_6::prepare,5900,39400,7817.0,414301,53
intel_gpu_plugin,parameter:r4i_0_reorder_6::execute,7300,102000,9858.584905660377,522505,53
intel_gpu_plugin,parameter:r3i::prepare,799,6700,1230.2641509433963,65204,53
intel_gpu_plugin,parameter:r3i::execute,500,24800,1183.0566037735848,62702,53
intel_gpu_plugin,parameter:r3i_0_reorder_7::prepare,4900,35800,6939.622641509434,367800,53
intel_gpu_plugin,parameter:r3i_0_reorder_7::execute,6500,108100,9884.88679245283,523899,53
intel_gpu_plugin,parameter:r2i::prepare,799,13000,1545.301886792453,81901,53
intel_gpu_plugin,parameter:r2i::execute,500,18799,1045.3962264150944,55406,53
intel_gpu_plugin,parameter:r2i_0_reorder_8::prepare,4700,40000,7209.452830188679,382101,53
intel_gpu_plugin,parameter:r2i_0_reorder_8::execute,6900,105600,10671.67924528302,565599,53
intel_gpu_plugin,parameter:r1i::prepare,599,10301,1135.8867924528302,60202,53
intel_gpu_plugin,parameter:r1i::execute,499,19600,1390.6037735849056,73702,53
intel_gpu_plugin,parameter:r1i_0_reorder_9::prepare,5001,44700,7171.7169811320755,380101,53
intel_gpu_plugin,parameter:r1i_0_reorder_9::execute,5400,107600,9164.245283018869,485705,53
intel_gpu_plugin,convolution:Conv_308::prepare,1101,48500,2500.0943396226417,132505,53
intel_gpu_plugin,convolution:Conv_308::execute,13101,89501,16615.132075471698,880602,53
intel_gpu_plugin,convolution:Conv_301::prepare,1001,79700,2883.056603773585,152802,53
intel_gpu_plugin,convolution:Conv_301::execute,6100,85001,8520.716981132075,451598,53
intel_gpu_plugin,multiply:Mul_309::prepare,1300,27300,2177.509433962264,115408,53
intel_gpu_plugin,multiply:Mul_309::execute,5800,71599,8048.88679245283,426591,53
intel_gpu_plugin,multiply:Mul_309_0_reorder_12::prepare,899,40300,2003.698113207547,106196,53
intel_gpu_plugin,multiply:Mul_309_0_reorder_12::execute,6500,87700,9613.169811320755,509498,53
intel_gpu_plugin,multiply:Multiply_10604::prepare,4900,37200,6598.245283018868,349707,53
intel_gpu_plugin,multiply:Multiply_10604::execute,3899,68800,5828.1509433962265,308892,53
intel_gpu_plugin,convolution:Conv_8/WithoutBiases::prepare,1099,54199,2597.9622641509436,137692,53
intel_gpu_plugin,convolution:Conv_8/WithoutBiases::execute,17299,118400,21579.094339622643,1143692,53
intel_gpu_plugin,hardsigmoid:HardSigmoid_9::prepare,900,20100,1532.188679245283,81206,53
intel_gpu_plugin,hardsigmoid:HardSigmoid_9::execute,4800,66200,6860.509433962264,363607,53
intel_gpu_plugin,multiply:Mul_10::prepare,800,22499,1503.7358490566037,79698,53
intel_gpu_plugin,multiply:Mul_10::execute,3901,107800,6782.981132075472,359498,53
intel_gpu_plugin,convolution:Conv_11/WithoutBiases::prepare,999,68200,2681.1132075471696,142099,53
intel_gpu_plugin,convolution:Conv_11/WithoutBiases::execute,9199,135500,12654.849056603774,670707,53
intel_gpu_plugin,convolution:Conv_13/WithoutBiases::prepare,1199,55900,2730.169811320755,144699,53
intel_gpu_plugin,convolution:Conv_13/WithoutBiases::execute,8200,111500,12403.698113207547,657396,53
intel_gpu_plugin,convolution:Conv_15/WithoutBiases::prepare,999,50201,2428.3207547169814,128701,53
intel_gpu_plugin,convolution:Conv_15/WithoutBiases::execute,8300,112599,12026.377358490567,637398,53
intel_gpu_plugin,convolution:Conv_17/WithoutBiases::prepare,1001,59400,2645.3207547169814,140202,53
intel_gpu_plugin,convolution:Conv_17/WithoutBiases::execute,7799,109999,11018.943396226416,584004,53
intel_gpu_plugin,convolution:Conv_19/WithoutBiases::prepare,1100,49501,2505.6603773584907,132800,53
intel_gpu_plugin,convolution:Conv_19/WithoutBiases::execute,8400,106100,11615.056603773584,615598,53
intel_gpu_plugin,convolution:Conv_20/WithoutBiases::prepare,1100,63800,2862.3396226415093,151704,53
intel_gpu_plugin,convolution:Conv_20/WithoutBiases::execute,9600,95200,12817.0,679301,53
intel_gpu_plugin,convolution:Conv_22/WithoutBiases::prepare,1000,38000,1939.4905660377358,102793,53
intel_gpu_plugin,convolution:Conv_22/WithoutBiases::execute,8201,101899,10845.169811320755,574794,53
intel_gpu_plugin,convolution:Conv_24/WithoutBiases::prepare,1000,53000,2322.735849056604,123105,53
intel_gpu_plugin,convolution:Conv_24/WithoutBiases::execute,8000,95301,10483.094339622641,555604,53
intel_gpu_plugin,convolution:Conv_26/WithoutBiases::prepare,801,75301,2600.0943396226417,137805,53
intel_gpu_plugin,convolution:Conv_26/WithoutBiases::execute,6200,80500,8388.754716981131,444604,53
intel_gpu_plugin,convolution:Conv_28/WithoutBiases::prepare,800,36499,1926.3962264150944,102099,53
intel_gpu_plugin,convolution:Conv_28/WithoutBiases::execute,7700,90700,10392.471698113208,550801,53
intel_gpu_plugin,reducemean:GlobalAveragePool_30::prepare,1100,43000,2179.3396226415093,115505,53
intel_gpu_plugin,reducemean:GlobalAveragePool_30::execute,7900,203800,13056.584905660377,691999,53
intel_gpu_plugin,convolution:Conv_31/WithoutBiases::prepare,1000,45000,2277.264150943396,120695,53
intel_gpu_plugin,convolution:Conv_31/WithoutBiases::execute,7900,89501,10754.867924528302,570008,53
intel_gpu_plugin,convolution:Conv_33/WithoutBiases::prepare,1000,40500,2315.0754716981132,122699,53
intel_gpu_plugin,convolution:Conv_33/WithoutBiases::execute,7800,86599,10258.509433962265,543701,53
intel_gpu_plugin,multiply:Mul_35::prepare,999,29801,1830.301886792453,97006,53
intel_gpu_plugin,multiply:Mul_35::execute,5100,80999,7524.509433962264,398799,53
intel_gpu_plugin,convolution:Conv_36/WithoutBiases::prepare,999,50899,2249.1132075471696,119203,53
intel_gpu_plugin,convolution:Conv_36/WithoutBiases::execute,7899,96800,10518.830188679245,557498,53
intel_gpu_plugin,convolution:Conv_37/WithoutBiases::prepare,900,93100,3143.396226415094,166600,53
intel_gpu_plugin,convolution:Conv_37/WithoutBiases::execute,8899,179399,13099.792452830188,694289,53
intel_gpu_plugin,convolution:Conv_39/WithoutBiases::prepare,1000,52600,2286.6792452830186,121194,53
intel_gpu_plugin,convolution:Conv_39/WithoutBiases::execute,8900,90800,12109.490566037735,641803,53
intel_gpu_plugin,reducemean:GlobalAveragePool_41::prepare,900,34000,1917.0754716981132,101605,53
intel_gpu_plugin,reducemean:GlobalAveragePool_41::execute,5101,67101,7232.056603773585,383299,53
intel_gpu_plugin,convolution:Conv_42/WithoutBiases::prepare,899,46700,2013.1698113207547,106698,53
